OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-256.0,-1372.0,1446.0
-215.0,-576.0,-475.0
-190.0,-341.0,-302.0
-230.0,-165.0,-320.0
-356.0,-239.0,-53.0
-329.0,-158.0,1096.0
-99.0,577.0,966.0
-233.0,1396.0,-374.0
-58.0,1593.0,1449.0
-289.0,-314.0,141.0
-293.0,1199.0,1573.0
-347.0,1307.0,1116.0
-405.0,118.0,1185.0
-356.0,133.0,-293.0
-329.0,1371.0,-329.0
-203.0,1279.0,-2.0
-311.0,-88.0,-331.0
-293.0,1460.0,1256.0
84.0,55.0,1274.0
-320.0,1410.0,837.0
-2.0,1252.0,-392.0
1332.0,1246.0,-338.0
-168.0,1275.0,-356.0
1527.0,-374.0,-311.0
-329.0,-303.0,-195.0
1732.0,-261.0,-257.0
-324.0,-364.0,1404.0
1335.0,-338.0,22.0
-227.0,-191.0,244.0
-356.0,1122.0,1378.0
-329.0,1275.0,254.0
-311.0,1048.0,1268.0
-237.0,-115.0,1067.0
-412.0,-320.0,1280.0
-144.0,-132.0,1166.0
-637.0,-54.0,1261.0
-248.0,-356.0,-186.0
-392.0,180.0,1664.0
-392.0,452.0,1259.0
-302.0,1641.0,1529.0
-311.0,1156.0,1237.0
-329.0,-192.0,1031.0
-392.0,-417.0,-36.0
-207.0,-260.0,1435.0
-320.0,1303.0,-249.0
-252.0,148.0,-320.0
85.0,-329.0,1278.0
-302.0,-195.0,1253.0
-310.0,-347.0,-105.0
-292.0,178.0,-159.0
-147.0,-186.0,-114.0
-356.0,1453.0,-329.0
-262.0,-87.0,-239.0
-374.0,-123.0,197.0
-266.0,137.0,-293.0
-329.0,-392.0,-24.0
-356.0,1100.0,-320.0
-320.0,-401.0,1028.0
-320.0,605.0,1482.0
-293.0,1207.0,1345.0
-374.0,-329.0,1183.0
-338.0,-150.0,1.0
-87.0,1306.0,-155.0
-201.0,-186.0,121.0
-329.0,1583.0,1157.0
-161.0,1262.0,1119.0
-320.0,1680.0,-248.0
-141.0,-192.0,-15.0
-329.0,-325.0,1296.0
-356.0,-638.0,1728.0
-207.0,-135.0,-329.0
-329.0,1524.0,1274.0
1719.0,-119.0,412.0
-311.0,111.0,1492.0
-203.0,-203.0,1296.0
-356.0,-356.0,-19.0
-356.0,-329.0,-447.0
-293.0,-329.0,-356.0
-524.0,-28.0,-150.0
-137.0,-374.0,-356.0
66.0,-114.0,1533.0
-230.0,-132.0,1496.0
-254.0,-392.0,1329.0
-229.0,-230.0,1515.0
-329.0,1324.0,1704.0
-361.0,1507.0,-135.0
-214.0,1715.0,-311.0
-793.0,1294.0,226.0
-100.0,1533.0,1517.0
-183.0,1339.0,1298.0
-187.0,-230.0,1290.0
-121.0,1293.0,-338.0
-420.0,-87.0,-6.0
-317.0,-392.0,-87.0
-221.0,-374.0,84.0
-392.0,-114.0,1300.0
-243.0,1534.0,1271.0
-212.0,480.0,1527.0
-237.0,-159.0,1291.0
-320.0,1532.0,1315.0
-200.0,41.0,-293.0
-255.0,-149.0,1732.0
-329.0,-392.0,1328.0
-356.0,-87.0,1517.0
-446.0,111.0,-230.0
-87.0,73.0,1890.0
5.0,1526.0,1269.0
136.0,-126.0,1531.0
39.0,-221.0,178.0
-69.0,-374.0,384.0
-87.0,-401.0,207.0
-338.0,84.0,-87.0
1931.0,1486.0,-338.0
-329.0,-320.0,-338.0
-87.0,-329.0,16.0
-166.0,-150.0,-69.0
458.0,185.0,1498.0
-107.0,1296.0,1531.0
-73.0,-311.0,-392.0
-264.0,-329.0,-392.0
-207.0,-329.0,1522.0
-392.0,71.0,1518.0
-1247.0,-36.0,-105.0
-392.0,-374.0,1299.0
-228.0,-168.0,1296.0
-461.0,41.0,1487.0
-320.0,1716.0,1289.0
-392.0,1296.0,1298.0
-110.0,1507.0,-311.0
1727.0,-36.0,-338.0
1732.0,-87.0,1280.0
-311.0,180.0,116.0
-190.0,1497.0,1298.0
-293.0,1294.0,1298.0
636.0,1312.0,203.0
66.0,1530.0,1294.0
232.0,1495.0,-374.0
-221.0,1313.0,1293.0
35.0,1726.0,1464.0
1494.0,1497.0,-329.0
-311.0,-293.0,-329.0
-141.0,-374.0,1497.0
-34.0,1483.0,1285.0
1280.0,-212.0,1526.0
-392.0,-311.0,1739.0
1293.0,-132.0,1727.0
-374.0,441.0,1527.0
-45.0,1297.0,1518.0
-114.0,-239.0,1735.0
-150.0,-374.0,1328.0
1306.0,-27.0,1294.0
-33.0,-329.0,1486.0
-45.0,-203.0,1713.0
1722.0,1495.0,-392.0
196.0,1494.0,1497.0
-338.0,-392.0,1514.0
1319.0,-356.0,1487.0
1532.0,1297.0,1307.0
-87.0,-293.0,-16.0
-374.0,145.0,-311.0
-158.0,-374.0,1496.0
-392.0,-58.0,1499.0
-392.0,-159.0,1295.0
-380.0,1680.0,-195.0
-392.0,1298.0,1924.0
-146.0,-392.0,1721.0
-329.0,1507.0,1260.0
-249.0,1304.0,1506.0
-307.0,1497.0,1516.0
-114.0,-392.0,-120.0
-293.0,88.0,3.0
238.0,1289.0,1306.0
-329.0,220.0,-212.0
1294.0,-186.0,1496.0
-356.0,-392.0,-114.0
-374.0,-150.0,1295.0
1317.0,72.0,1305.0
1500.0,-293.0,1318.0
-293.0,-374.0,1327.0
-118.0,1499.0,1700.0
-374.0,1290.0,1329.0
-338.0,44.0,127.0
-87.0,1727.0,-350.0
-358.0,1497.0,-69.0
-320.0,1264.0,1490.0
-320.0,1715.0,1714.0
-329.0,1495.0,-233.0
-293.0,1499.0,1499.0
-212.0,1475.0,294.0
-329.0,-230.0,1311.0
-320.0,1706.0,1306.0
-317.0,183.0,1293.0
-15.0,1328.0,170.0
1296.0,-421.0,1479.0
-168.0,-186.0,1294.0
-311.0,1489.0,220.0
-302.0,-216.0,1496.0
-360.0,-212.0,-329.0
-329.0,-278.0,1292.0
1293.0,1700.0,1292.0
-239.0,1527.0,48.0
-329.0,-141.0,-338.0
24.0,1293.0,-338.0
-94.0,1314.0,-338.0
170.0,1296.0,-320.0
-356.0,1296.0,1511.0
192.0,1498.0,1282.0
1492.0,1334.0,-374.0
1494.0,208.0,1494.0
-302.0,-87.0,1307.0
1532.0,-392.0,1530.0
178.0,1299.0,1296.0
-356.0,1285.0,1490.0
-338.0,119.0,466.0
-356.0,201.0,1503.0
-392.0,1692.0,1300.0
1296.0,-266.0,1313.0
35.0,1499.0,197.0
-302.0,92.0,1301.0
1498.0,1270.0,1510.0
-320.0,-36.0,1674.0
12.0,405.0,-256.0
-374.0,-266.0,-350.0
-36.0,84.0,20.0
1486.0,-219.0,1297.0
1506.0,1496.0,1266.0
17.0,1295.0,1509.0
-356.0,1294.0,1319.0
-374.0,-356.0,1282.0
-428.0,1295.0,1289.0
440.0,1297.0,1492.0
46.0,1282.0,1494.0
21.0,-356.0,1287.0
-293.0,8.0,1907.0
-356.0,-356.0,1346.0
-141.0,-230.0,1291.0
-302.0,-195.0,135.0
-338.0,1297.0,1712.0
-132.0,1294.0,1304.0
99.0,-293.0,1284.0
-302.0,-90.0,1277.0
-329.0,-338.0,-392.0
-374.0,-87.0,1296.0
-356.0,303.0,1499.0
-329.0,-330.0,1295.0
66.0,1736.0,1295.0
-212.0,-374.0,1722.0
-356.0,1290.0,54.0
-318.0,-356.0,1472.0
1295.0,36.0,-203.0
111.0,1502.0,1294.0
1306.0,1288.0,1273.0
-311.0,1322.0,1285.0
-665.0,1492.0,1728.0
-329.0,1287.0,1293.0
-374.0,1533.0,1324.0
-239.0,-370.0,1706.0
48.0,1495.0,1293.0
-230.0,-121.0,1296.0
-74.0,-311.0,1538.0
-320.0,-30.0,1533.0
-149.0,-329.0,42.0
-36.0,1296.0,1727.0
-311.0,-294.0,1295.0
-401.0,1287.0,1499.0
1533.0,1293.0,-150.0
-259.0,1278.0,-186.0
1914.0,-347.0,1327.0
-392.0,-392.0,21.0
-392.0,1304.0,-356.0
-937.0,-374.0,-203.0
-226.0,-293.0,-311.0
-341.0,-121.0,-401.0
-356.0,146.0,1500.0
1496.0,14.0,-374.0
1720.0,1290.0,1292.0
-356.0,1273.0,108.0
-338.0,1283.0,-87.0
-320.0,1498.0,1498.0
-221.0,54.0,-320.0
136.0,-16.0,1496.0
-123.0,-320.0,-311.0
41.0,-99.0,-320.0
111.0,1287.0,1320.0
192.0,1292.0,1307.0
-392.0,1694.0,1492.0
-356.0,1295.0,-195.0
1291.0,1299.0,208.0
226.0,1498.0,1292.0
84.0,1745.0,-338.0
-87.0,1496.0,-320.0
-293.0,-356.0,105.0
-329.0,-302.0,111.0
1292.0,1291.0,1281.0
1534.0,189.0,1496.0
-356.0,1494.0,-311.0
-320.0,1302.0,1500.0
21.0,1298.0,154.0
-334.0,-293.0,-168.0
-1040.0,1530.0,-320.0
