OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-729.0,-2038.0,1523.0
-223.0,1573.0,-214.0
-283.0,1271.0,1238.0
-27.0,1629.0,1293.0
-392.0,-102.0,1201.0
-154.0,-41.0,1721.0
-338.0,462.0,1212.0
-657.0,1166.0,136.0
161.0,1459.0,-168.0
-356.0,1300.0,1096.0
-122.0,-356.0,1320.0
-80.0,-45.0,-114.0
-329.0,1230.0,180.0
-157.0,1221.0,-340.0
-192.0,1168.0,-186.0
-166.0,1251.0,-159.0
-187.0,271.0,-87.0
-329.0,1316.0,1378.0
-338.0,1244.0,1220.0
-231.0,1167.0,1448.0
-249.0,1386.0,-263.0
-137.0,-150.0,-374.0
-320.0,1277.0,1246.0
-139.0,1396.0,1217.0
-338.0,1211.0,1234.0
-320.0,-298.0,-320.0
-47.0,-114.0,303.0
-356.0,84.0,1691.0
-268.0,-356.0,162.0
-392.0,193.0,-239.0
-403.0,191.0,1043.0
-320.0,1582.0,-326.0
-332.0,1349.0,1657.0
-392.0,-87.0,1149.0
-320.0,-293.0,134.0
-423.0,-302.0,1201.0
-225.0,-195.0,1240.0
-356.0,-356.0,-261.0
-392.0,383.0,-338.0
-356.0,1496.0,1313.0
-1166.0,-374.0,66.0
-320.0,1532.0,180.0
49.0,1531.0,1527.0
-227.0,-115.0,375.0
-327.0,-320.0,-132.0
-117.0,-338.0,-195.0
-96.0,-374.0,-356.0
-320.0,-329.0,-203.0
-356.0,-338.0,1289.0
-331.0,66.0,1298.0
-120.0,-374.0,1500.0
-356.0,-392.0,1513.0
-320.0,-87.0,1315.0
-238.0,-212.0,1539.0
-293.0,261.0,1331.0
-203.0,-78.0,1700.0
-189.0,-320.0,1537.0
-273.0,-275.0,-132.0
-392.0,145.0,-329.0
-205.0,-392.0,377.0
-390.0,-320.0,-90.0
-293.0,-203.0,-266.0
43.0,-392.0,273.0
-323.0,-320.0,1514.0
-135.0,84.0,-150.0
-212.0,-87.0,1277.0
-329.0,-320.0,-404.0
-320.0,1296.0,-356.0
-36.0,1528.0,1501.0
-223.0,118.0,1265.0
-320.0,-392.0,1286.0
-97.0,-356.0,-293.0
-116.0,1534.0,1290.0
-374.0,57.0,1283.0
-320.0,1285.0,1528.0
-212.0,-374.0,1293.0
-129.0,1534.0,1314.0
-371.0,-54.0,1517.0
-284.0,-392.0,1494.0
-165.0,1304.0,-155.0
-320.0,-212.0,148.0
-311.0,-141.0,1337.0
-347.0,-87.0,1265.0
-374.0,1731.0,-374.0
-315.0,-164.0,-221.0
-144.0,-382.0,-392.0
-329.0,-374.0,84.0
1529.0,-302.0,-87.0
-320.0,-329.0,-293.0
-392.0,-392.0,21.0
-301.0,-374.0,84.0
-311.0,128.0,-311.0
-38.0,-210.0,-293.0
-239.0,-320.0,1295.0
-203.0,-54.0,60.0
-802.0,-337.0,1693.0
-356.0,-132.0,1493.0
-136.0,-311.0,57.0
-311.0,-293.0,-374.0
-392.0,-329.0,30.0
439.0,-329.0,-356.0
-308.0,-329.0,-150.0
-87.0,-338.0,1287.0
644.0,139.0,1296.0
-302.0,1294.0,1291.0
-203.0,1490.0,1290.0
-311.0,1274.0,1291.0
-167.0,1294.0,1709.0
-275.0,1299.0,1296.0
-195.0,-218.0,1274.0
-227.0,1494.0,-127.0
-320.0,1498.0,1296.0
-257.0,-15.0,-356.0
-356.0,1294.0,-320.0
-262.0,1285.0,-132.0
-177.0,1491.0,1298.0
-240.0,1523.0,1285.0
-320.0,-293.0,76.0
-329.0,1298.0,1287.0
-320.0,1296.0,-114.0
124.0,1324.0,1290.0
1327.0,1484.0,1324.0
108.0,-211.0,1296.0
1534.0,-16.0,1285.0
-266.0,1530.0,279.0
33.0,-139.0,1493.0
-211.0,1497.0,-338.0
-363.0,1293.0,-203.0
74.0,37.0,-392.0
-302.0,285.0,159.0
-329.0,-338.0,1331.0
1329.0,-226.0,-374.0
-208.0,-221.0,-329.0
101.0,-141.0,1485.0
1295.0,1296.0,-323.0
-329.0,-15.0,-329.0
-338.0,-356.0,-401.0
-217.0,-132.0,-150.0
1927.0,230.0,161.0
-374.0,-356.0,-338.0
1531.0,102.0,-384.0
84.0,-17.0,-392.0
1332.0,-320.0,-69.0
1729.0,-114.0,-338.0
1249.0,81.0,1315.0
-15.0,-392.0,1496.0
-374.0,1294.0,191.0
-219.0,-183.0,-159.0
-392.0,-195.0,30.0
-350.0,108.0,-338.0
-374.0,-293.0,1303.0
-111.0,-108.0,1301.0
-320.0,16.0,224.0
-216.0,-338.0,-212.0
11.0,-114.0,1298.0
-45.0,-114.0,1498.0
-230.0,-150.0,-338.0
-392.0,84.0,1472.0
1529.0,62.0,1497.0
-356.0,-212.0,1520.0
-329.0,150.0,1290.0
-320.0,-356.0,-329.0
1532.0,-356.0,-392.0
-257.0,-177.0,1495.0
-221.0,-89.0,1292.0
-15.0,51.0,1492.0
-326.0,1282.0,-329.0
-329.0,1514.0,1281.0
-186.0,1683.0,1285.0
-293.0,-203.0,1289.0
1532.0,1279.0,1525.0
1493.0,1743.0,1512.0
-302.0,1490.0,1521.0
-293.0,-338.0,1292.0
-320.0,-392.0,1290.0
-320.0,1300.0,1662.0
1532.0,1485.0,1296.0
-141.0,1314.0,-195.0
-392.0,1737.0,-329.0
62.0,200.0,-17.0
-18.0,1295.0,1280.0
-320.0,-35.0,1286.0
66.0,128.0,-138.0
-315.0,-356.0,1702.0
-223.0,-329.0,1288.0
-320.0,1482.0,1259.0
151.0,1496.0,77.0
-374.0,1506.0,1318.0
-356.0,1278.0,-195.0
-200.0,1475.0,1493.0
-120.0,1728.0,-338.0
-262.0,1508.0,-356.0
-293.0,1494.0,-212.0
-132.0,1469.0,-54.0
-293.0,201.0,-374.0
-176.0,-320.0,1307.0
-311.0,1498.0,1725.0
1295.0,21.0,1296.0
5.0,-329.0,1717.0
1532.0,-356.0,1308.0
1522.0,1528.0,1294.0
-392.0,-338.0,138.0
-392.0,-195.0,-17.0
-126.0,1340.0,66.0
-237.0,1689.0,202.0
-239.0,1490.0,1731.0
22.0,1465.0,1341.0
-186.0,1490.0,1486.0
-271.0,1328.0,1290.0
-320.0,-329.0,1279.0
-105.0,12.0,-338.0
-27.0,1497.0,1296.0
-374.0,1326.0,1278.0
-36.0,1498.0,1683.0
-150.0,-69.0,1501.0
-329.0,-195.0,-66.0
-374.0,1494.0,-293.0
-488.0,223.0,1293.0
-137.0,1293.0,1302.0
-230.0,1695.0,-338.0
-177.0,1488.0,1290.0
-117.0,1292.0,1483.0
275.0,-392.0,1508.0
1296.0,-27.0,1299.0
-147.0,-203.0,-329.0
-14.0,128.0,1511.0
-87.0,1291.0,-374.0
1475.0,1498.0,-159.0
1332.0,1483.0,1488.0
-279.0,-320.0,1495.0
-311.0,-231.0,1524.0
-123.0,1493.0,145.0
-356.0,1288.0,-392.0
-272.0,1296.0,-293.0
-311.0,-89.0,-146.0
-320.0,1295.0,-227.0
1532.0,1327.0,1307.0
-132.0,1286.0,1684.0
1534.0,1283.0,1500.0
-54.0,1726.0,54.0
-221.0,1293.0,1295.0
1330.0,1729.0,1489.0
281.0,1680.0,1713.0
-311.0,-374.0,1518.0
-195.0,-97.0,75.0
1532.0,1508.0,1292.0
-159.0,1288.0,1315.0
98.0,223.0,-374.0
1332.0,1533.0,1319.0
1527.0,-220.0,1472.0
1532.0,1278.0,1298.0
-124.0,1521.0,1292.0
-82.0,1696.0,-15.0
1711.0,1489.0,186.0
-293.0,79.0,-150.0
-374.0,-203.0,-263.0
-374.0,1499.0,1282.0
-320.0,1496.0,1316.0
-311.0,-36.0,83.0
-356.0,-69.0,1916.0
-338.0,-374.0,30.0
100.0,-356.0,1537.0
3.0,1292.0,1520.0
-302.0,-267.0,1283.0
-356.0,1498.0,-293.0
-209.0,-298.0,1704.0
-327.0,-374.0,1298.0
1532.0,-338.0,-45.0
-47.0,-28.0,-311.0
1332.0,-374.0,1486.0
82.0,1495.0,1692.0
1331.0,-356.0,1536.0
202.0,1278.0,-302.0
-356.0,1291.0,55.0
-302.0,1288.0,-392.0
-338.0,-114.0,-36.0
253.0,1288.0,-204.0
-302.0,379.0,-114.0
-90.0,1694.0,1295.0
-311.0,37.0,-249.0
-167.0,1712.0,1480.0
-136.0,1516.0,-320.0
-356.0,-392.0,1492.0
-161.0,-302.0,1297.0
-252.0,1492.0,1520.0
-302.0,1279.0,-293.0
