OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-356.0,-690.0,-473.0
-392.0,-599.0,-658.0
64.0,-657.0,-715.0
-329.0,-1596.0,-544.0
-338.0,-1830.0,1610.0
-193.0,-401.0,1520.0
-377.0,-647.0,1292.0
119.0,1605.0,-257.0
-15.0,-337.0,1341.0
-260.0,-151.0,-374.0
-286.0,-113.0,-159.0
-320.0,15.0,148.0
-293.0,1747.0,386.0
-309.0,1053.0,1240.0
-311.0,-221.0,1454.0
-354.0,-329.0,21.0
-329.0,-338.0,1268.0
-329.0,-48.0,1185.0
-239.0,1183.0,1412.0
-261.0,1116.0,19.0
-337.0,-248.0,1280.0
-134.0,38.0,256.0
-101.0,1163.0,1193.0
-338.0,-63.0,-112.0
-102.0,223.0,1197.0
-320.0,1217.0,-266.0
-42.0,-356.0,1270.0
-107.0,-159.0,1421.0
-111.0,-27.0,1001.0
-716.0,83.0,1224.0
-356.0,-311.0,30.0
17.0,-722.0,-117.0
-186.0,-392.0,1408.0
-284.0,-404.0,-212.0
-458.0,-320.0,150.0
-45.0,-221.0,88.0
-311.0,111.0,128.0
-392.0,-132.0,1078.0
-374.0,163.0,39.0
-86.0,66.0,1226.0
-320.0,-392.0,1328.0
-316.0,238.0,1179.0
-283.0,-329.0,1236.0
-378.0,-329.0,-166.0
-173.0,1112.0,30.0
-293.0,420.0,229.0
-220.0,48.0,78.0
-377.0,111.0,1262.0
-201.0,-141.0,84.0
-364.0,1230.0,111.0
19.0,-187.0,-320.0
-276.0,21.0,-293.0
-311.0,48.0,-293.0
-293.0,-392.0,-329.0
-356.0,39.0,593.0
-192.0,-27.0,-338.0
1.0,1230.0,-221.0
-218.0,1241.0,1330.0
-320.0,21.0,1194.0
-356.0,-320.0,117.0
-329.0,-356.0,1210.0
-103.0,1214.0,1426.0
-356.0,1432.0,1310.0
-329.0,1158.0,-230.0
-401.0,1296.0,1268.0
-329.0,1237.0,-71.0
-254.0,1424.0,1110.0
-392.0,-320.0,1438.0
-355.0,25.0,1319.0
-329.0,-356.0,-15.0
-635.0,1286.0,1284.0
-311.0,1279.0,1476.0
111.0,-338.0,-311.0
34.0,1534.0,-222.0
-320.0,1476.0,1524.0
-109.0,1492.0,1490.0
-221.0,-392.0,-356.0
-239.0,1490.0,1303.0
-530.0,1289.0,-284.0
-329.0,1482.0,1286.0
-133.0,1702.0,-195.0
-374.0,1725.0,-356.0
-215.0,-338.0,1293.0
-311.0,1266.0,-150.0
-15.0,1321.0,-248.0
-178.0,1287.0,1340.0
-338.0,-319.0,-293.0
-1696.0,1296.0,1308.0
-266.0,-329.0,1472.0
-307.0,1291.0,1310.0
1332.0,1312.0,1499.0
-195.0,1532.0,-87.0
-356.0,1489.0,-312.0
-123.0,1745.0,-374.0
1531.0,-392.0,-338.0
-311.0,-141.0,1297.0
-338.0,-257.0,1523.0
-186.0,-356.0,53.0
-105.0,-329.0,1525.0
1547.0,1475.0,-10.0
-230.0,-46.0,1484.0
164.0,253.0,1275.0
1335.0,-299.0,1490.0
-338.0,-132.0,-230.0
1531.0,-392.0,-374.0
-374.0,1296.0,1274.0
-195.0,-266.0,-62.0
61.0,-114.0,1491.0
-107.0,-320.0,-311.0
-287.0,-212.0,-128.0
-583.0,3.0,1299.0
-210.0,-293.0,-302.0
-329.0,1296.0,-392.0
-338.0,-87.0,118.0
-338.0,21.0,1523.0
-254.0,171.0,-230.0
-320.0,1280.0,-206.0
-320.0,-338.0,-257.0
-44.0,-374.0,-7.0
-329.0,-195.0,-168.0
-170.0,-338.0,1513.0
-203.0,-356.0,1692.0
-221.0,21.0,429.0
-374.0,-293.0,1521.0
-293.0,-15.0,-330.0
-37.0,180.0,1293.0
-356.0,-356.0,1498.0
-329.0,-329.0,-392.0
-374.0,-320.0,1257.0
-212.0,84.0,1493.0
-105.0,-311.0,1480.0
-87.0,38.0,-356.0
-191.0,-392.0,1687.0
-80.0,-159.0,146.0
-181.0,-311.0,1499.0
-224.0,-293.0,1488.0
-329.0,-212.0,-257.0
-105.0,-338.0,-392.0
-235.0,-392.0,-392.0
1332.0,128.0,-27.0
1538.0,-329.0,-392.0
-302.0,1286.0,-15.0
-374.0,-311.0,1299.0
1530.0,-356.0,-374.0
-392.0,-27.0,-356.0
-60.0,-392.0,-3.0
1332.0,142.0,1478.0
-212.0,-168.0,1492.0
-356.0,-356.0,-356.0
57.0,-374.0,-329.0
-71.0,218.0,-329.0
-99.0,-338.0,1914.0
-76.0,-392.0,1270.0
-356.0,-260.0,-337.0
-311.0,1286.0,1477.0
-392.0,-329.0,-230.0
-311.0,-230.0,424.0
-392.0,204.0,1285.0
-150.0,-392.0,-320.0
-374.0,-320.0,-293.0
1726.0,-392.0,1288.0
-412.0,-105.0,1331.0
-29.0,21.0,-329.0
-212.0,-374.0,1291.0
-422.0,1293.0,1486.0
-329.0,-356.0,1486.0
-311.0,1720.0,-159.0
-155.0,1501.0,126.0
-239.0,1704.0,1487.0
-356.0,1279.0,-356.0
-356.0,-87.0,1499.0
-304.0,-90.0,1282.0
-338.0,-329.0,1497.0
-225.0,1290.0,-320.0
-320.0,1278.0,-293.0
1329.0,1324.0,1285.0
376.0,-311.0,1894.0
84.0,1494.0,1501.0
-186.0,-356.0,1304.0
-84.0,-141.0,-28.0
-221.0,-329.0,1302.0
1337.0,-356.0,-356.0
39.0,-320.0,1290.0
53.0,1467.0,-87.0
-209.0,-329.0,-87.0
1291.0,1723.0,1499.0
-212.0,30.0,1291.0
1291.0,-392.0,26.0
-398.0,-289.0,1296.0
-87.0,-329.0,1285.0
-230.0,1530.0,1326.0
1744.0,-329.0,-311.0
-329.0,-105.0,-392.0
-392.0,1711.0,-320.0
-134.0,1291.0,106.0
-311.0,1296.0,416.0
1312.0,-12.0,1474.0
-435.0,1516.0,1301.0
-233.0,1289.0,1498.0
-374.0,1293.0,1275.0
-159.0,1486.0,1500.0
-202.0,-183.0,1292.0
-252.0,1481.0,1296.0
-49.0,240.0,1295.0
-392.0,-329.0,205.0
-520.0,1498.0,-211.0
-338.0,1481.0,248.0
-320.0,-392.0,-87.0
-356.0,-356.0,1491.0
128.0,-165.0,1247.0
-105.0,497.0,107.0
-392.0,-320.0,78.0
-257.0,-302.0,1498.0
195.0,-374.0,1501.0
-302.0,220.0,-374.0
-329.0,-263.0,-374.0
216.0,-311.0,1279.0
108.0,1496.0,162.0
-240.0,191.0,1295.0
-190.0,1499.0,-392.0
-99.0,1288.0,-159.0
-203.0,-87.0,1680.0
-203.0,1313.0,1528.0
274.0,-122.0,1287.0
-224.0,1295.0,1288.0
-1218.0,1505.0,1493.0
-151.0,1540.0,-150.0
3.0,1274.0,1711.0
-168.0,-356.0,1510.0
-71.0,1313.0,1495.0
-320.0,1488.0,1512.0
-105.0,-374.0,1289.0
-71.0,222.0,1491.0
3.0,1485.0,1528.0
-356.0,1284.0,-135.0
-401.0,-311.0,1491.0
111.0,1500.0,1513.0
228.0,-392.0,1671.0
-239.0,-338.0,1728.0
-320.0,-392.0,1490.0
-392.0,1296.0,1332.0
-215.0,1499.0,-311.0
-311.0,12.0,-222.0
1291.0,-329.0,-156.0
-302.0,-159.0,1501.0
-239.0,108.0,1292.0
-195.0,-257.0,66.0
204.0,-356.0,1297.0
1278.0,1286.0,1297.0
-338.0,1296.0,1280.0
1297.0,230.0,-266.0
-56.0,-392.0,-294.0
-177.0,-156.0,-297.0
-232.0,-293.0,1296.0
-225.0,144.0,1287.0
-171.0,1480.0,1718.0
-26.0,1297.0,1508.0
-392.0,1514.0,1297.0
-338.0,1686.0,-311.0
-457.0,-293.0,1685.0
-392.0,1293.0,1295.0
-311.0,1288.0,1282.0
-356.0,1290.0,1293.0
1289.0,197.0,1493.0
12.0,537.0,192.0
-239.0,435.0,1289.0
1304.0,1487.0,1496.0
-204.0,1503.0,-309.0
-114.0,1499.0,1307.0
193.0,-356.0,1517.0
-87.0,-356.0,-195.0
-212.0,1721.0,1506.0
1484.0,-294.0,1285.0
-189.0,-87.0,-392.0
39.0,84.0,1489.0
1291.0,1293.0,1282.0
-159.0,1298.0,62.0
-198.0,1539.0,1518.0
-311.0,-374.0,1290.0
-338.0,1484.0,-228.0
-159.0,1718.0,1523.0
-356.0,1497.0,-71.0
-3097.0,1492.0,-329.0
-284.0,-311.0,66.0
-203.0,145.0,406.0
-203.0,1498.0,-356.0
-132.0,1495.0,-329.0
-356.0,1721.0,-78.0
-392.0,-239.0,-374.0
-401.0,-204.0,1522.0
1293.0,-261.0,1266.0
1492.0,1253.0,1289.0
-311.0,1472.0,1502.0
-235.0,239.0,202.0
81.0,1280.0,1498.0
-266.0,1275.0,1466.0
-123.0,1291.0,-27.0
-153.0,1310.0,-306.0
