OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-115.0,-434.0,-496.0
-392.0,-374.0,-1529.0
-293.0,-44.0,-404.0
-346.0,1310.0,-589.0
-153.0,-329.0,-328.0
-293.0,236.0,-649.0
-516.0,456.0,-135.0
1530.0,1521.0,-829.0
71.0,110.0,1230.0
-239.0,1464.0,1929.0
-356.0,1459.0,1261.0
-35.0,155.0,1290.0
-230.0,1079.0,1257.0
-374.0,-356.0,1257.0
-356.0,-87.0,1230.0
-86.0,-87.0,1294.0
-93.0,84.0,1198.0
-338.0,1197.0,1400.0
-266.0,108.0,1078.0
-126.0,-293.0,1227.0
-150.0,1417.0,1270.0
-338.0,128.0,-654.0
-398.0,1007.0,1106.0
-91.0,1219.0,1217.0
-239.0,1154.0,1380.0
-118.0,1304.0,1214.0
-219.0,1065.0,-266.0
-374.0,-43.0,-184.0
-485.0,1229.0,993.0
-302.0,1265.0,193.0
-235.0,1152.0,1274.0
-104.0,1185.0,1245.0
-191.0,1339.0,1157.0
-352.0,1274.0,1316.0
-494.0,1148.0,126.0
-100.0,1285.0,1274.0
-401.0,1256.0,1154.0
-218.0,-203.0,-114.0
-320.0,1139.0,-356.0
1522.0,-333.0,1343.0
-114.0,-141.0,1446.0
-433.0,-320.0,1251.0
-374.0,1450.0,-221.0
-345.0,1230.0,-266.0
-302.0,-329.0,1180.0
-209.0,103.0,1183.0
-190.0,1271.0,16.0
-91.0,-14.0,-392.0
-212.0,1241.0,1277.0
-253.0,1315.0,-123.0
205.0,163.0,986.0
-203.0,-374.0,1375.0
1493.0,1513.0,-199.0
1527.0,1318.0,1211.0
13.0,1684.0,1635.0
-168.0,1288.0,1392.0
-257.0,1293.0,1216.0
-454.0,190.0,-356.0
-356.0,375.0,193.0
-329.0,-320.0,1709.0
-374.0,12.0,1532.0
-356.0,167.0,1724.0
-392.0,-87.0,57.0
-46.0,1500.0,-374.0
-302.0,1276.0,1295.0
-329.0,-374.0,-392.0
-320.0,1529.0,1327.0
-236.0,1261.0,-257.0
-356.0,118.0,-159.0
-356.0,1515.0,1291.0
-168.0,-392.0,1543.0
-311.0,1305.0,1729.0
-218.0,1513.0,1535.0
-281.0,-338.0,1302.0
-320.0,-365.0,-222.0
-293.0,-329.0,1277.0
-239.0,-392.0,-302.0
-192.0,-302.0,1488.0
-108.0,-302.0,1692.0
-871.0,1534.0,-36.0
-184.0,-316.0,367.0
-234.0,1729.0,-293.0
-74.0,1547.0,1296.0
-6.0,1535.0,1514.0
