OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-18.0,109.0,1493.0
-329.0,1733.0,1491.0
-246.0,1529.0,1292.0
-227.0,1466.0,1683.0
-374.0,1692.0,1313.0
-161.0,1340.0,-329.0
0.0,13.0,-392.0
-374.0,-448.0,1505.0
30.0,1285.0,1728.0
-329.0,-392.0,1293.0
-150.0,203.0,-356.0
-716.0,542.0,1288.0
-392.0,1705.0,1497.0
-320.0,1538.0,1726.0
-356.0,3.0,-32.0
-150.0,-320.0,-356.0
-54.0,-114.0,1277.0
-311.0,-227.0,1320.0
-103.0,1742.0,-212.0
21.0,1534.0,4.0
-159.0,29.0,-215.0
-311.0,-133.0,1518.0
-124.0,1681.0,1530.0
-284.0,1711.0,10.0
-203.0,1530.0,1523.0
-221.0,-205.0,1284.0
-401.0,-320.0,1297.0
-412.0,1473.0,-284.0
-1522.0,1330.0,1278.0
-260.0,1531.0,-157.0
-148.0,1722.0,-392.0
-138.0,48.0,1507.0
-338.0,-293.0,-374.0
-112.0,1513.0,1283.0
-386.0,1296.0,36.0
-401.0,1495.0,1308.0
120.0,1281.0,1334.0
-105.0,1908.0,-90.0
1337.0,1494.0,234.0
-27.0,-320.0,1297.0
1530.0,-338.0,1700.0
-311.0,99.0,1496.0
-392.0,247.0,393.0
-329.0,-47.0,-36.0
-63.0,1528.0,1288.0
-338.0,1296.0,1740.0
-184.0,1537.0,99.0
-320.0,-392.0,1306.0
-321.0,1485.0,1483.0
-310.0,-356.0,1479.0
-338.0,-15.0,1456.0
25.0,1503.0,1298.0
-122.0,-150.0,1709.0
-235.0,-257.0,1295.0
-87.0,1496.0,10.0
-374.0,-374.0,1502.0
1522.0,1528.0,1494.0
-320.0,-54.0,-29.0
-356.0,1332.0,1487.0
1724.0,-87.0,1296.0
-124.0,-248.0,1285.0
-291.0,12.0,1301.0
-374.0,1519.0,1296.0
-302.0,-248.0,1298.0
-175.0,1291.0,1299.0
-149.0,12.0,-240.0
-1171.0,-311.0,1304.0
-196.0,-114.0,-338.0
-132.0,-203.0,1291.0
-401.0,1496.0,19.0
-329.0,1330.0,-282.0
-338.0,-320.0,-311.0
1289.0,57.0,-329.0
-320.0,1499.0,1516.0
-320.0,-132.0,1503.0
-203.0,-356.0,1291.0
-230.0,-374.0,1304.0
1296.0,1294.0,1524.0
84.0,1296.0,1497.0
-392.0,-57.0,1539.0
189.0,193.0,1718.0
1300.0,-392.0,1290.0
-356.0,-132.0,1477.0
1728.0,-36.0,1522.0
-320.0,-132.0,1539.0
1495.0,-150.0,1696.0
18.0,-338.0,1301.0
-186.0,1329.0,1716.0
26.0,-392.0,472.0
12.0,-320.0,1278.0
-92.0,1532.0,1678.0
-239.0,-150.0,1711.0
-338.0,1500.0,1338.0
-320.0,-293.0,1288.0
-167.0,-374.0,1289.0
-374.0,-392.0,1280.0
-76.0,1296.0,-374.0
30.0,1316.0,1296.0
140.0,-338.0,1328.0
-248.0,39.0,1329.0
-302.0,-329.0,1528.0
1730.0,-150.0,1524.0
-311.0,-356.0,1338.0
-392.0,165.0,-374.0
37.0,3.0,1528.0
-126.0,-221.0,1325.0
-186.0,-356.0,1324.0
1291.0,1347.0,39.0
1292.0,66.0,1484.0
-159.0,-150.0,-257.0
-35.0,-402.0,1286.0
45.0,-311.0,1286.0
217.0,1286.0,-276.0
-159.0,-221.0,1500.0
1302.0,1298.0,-338.0
102.0,1272.0,1535.0
1332.0,1480.0,-356.0
-132.0,1504.0,1291.0
-392.0,1285.0,1296.0
-356.0,1490.0,1285.0
21.0,-302.0,-320.0
-150.0,-374.0,1479.0
-464.0,-311.0,-374.0
112.0,-401.0,1308.0
-356.0,1474.0,1297.0
1285.0,-320.0,-320.0
-356.0,1281.0,1512.0
-63.0,-114.0,1281.0
1496.0,170.0,-329.0
-320.0,-329.0,-293.0
-320.0,-329.0,1331.0
-46.0,1313.0,1288.0
-338.0,-266.0,1495.0
-150.0,-356.0,1293.0
-257.0,-150.0,1287.0
-356.0,-239.0,1507.0
-265.0,-338.0,1493.0
-194.0,-374.0,395.0
-109.0,1495.0,1488.0
-329.0,1304.0,1531.0
-356.0,-221.0,1295.0
-293.0,-392.0,1292.0
-293.0,1700.0,1284.0
-169.0,-141.0,1278.0
-265.0,1479.0,1498.0
-374.0,-170.0,1486.0
-374.0,178.0,-132.0
1486.0,-69.0,1289.0
-239.0,-392.0,176.0
-338.0,1521.0,-123.0
-797.0,1295.0,1682.0
-160.0,-168.0,-389.0
-374.0,103.0,-186.0
1532.0,1493.0,413.0
66.0,1334.0,1255.0
-87.0,1306.0,1497.0
101.0,0.0,1300.0
-329.0,1497.0,1292.0
438.0,393.0,1305.0
92.0,1498.0,1490.0
-141.0,1304.0,-320.0
84.0,1482.0,1492.0
-87.0,1481.0,84.0
-356.0,-320.0,-105.0
-246.0,1301.0,1292.0
-329.0,1287.0,1486.0
-255.0,1296.0,-240.0
-257.0,1494.0,-15.0
-392.0,1298.0,-87.0
445.0,19.0,1745.0
-4.0,1296.0,111.0
-219.0,-356.0,1293.0
-58.0,1312.0,1294.0
-374.0,1276.0,65.0
-114.0,-97.0,1480.0
-114.0,1296.0,1514.0
1533.0,1282.0,1494.0
-98.0,1715.0,-15.0
128.0,1728.0,-356.0
167.0,1527.0,-392.0
-45.0,1331.0,1291.0
-329.0,-374.0,1290.0
-329.0,-105.0,171.0
-356.0,1492.0,1521.0
-329.0,-173.0,1319.0
19.0,1502.0,-338.0
-573.0,1291.0,1721.0
-249.0,1324.0,1298.0
-203.0,1495.0,1331.0
-231.0,1490.0,1508.0
96.0,-15.0,-338.0
-150.0,1704.0,1524.0
1284.0,-72.0,-230.0
-185.0,-150.0,1495.0
-266.0,1498.0,-329.0
-36.0,1480.0,-47.0
-120.0,1482.0,-203.0
-356.0,1483.0,1493.0
1533.0,1299.0,-159.0
-374.0,1269.0,-248.0
-392.0,-12.0,-302.0
683.0,1288.0,-221.0
234.0,1714.0,-132.0
1295.0,1296.0,123.0
-212.0,228.0,1291.0
-230.0,57.0,1316.0
-141.0,-302.0,1495.0
-320.0,-329.0,250.0
-356.0,-239.0,1300.0
1295.0,282.0,1507.0
1293.0,-87.0,1294.0
-132.0,-320.0,1273.0
19.0,1317.0,1498.0
243.0,1520.0,1502.0
-203.0,-87.0,1726.0
48.0,-320.0,1492.0
-302.0,-311.0,1488.0
-189.0,59.0,1494.0
1291.0,-311.0,1526.0
1496.0,263.0,1712.0
-311.0,-237.0,1712.0
-329.0,-159.0,-146.0
1537.0,66.0,-356.0
-374.0,-239.0,-374.0
-374.0,-356.0,-329.0
-202.0,-392.0,3.0
-141.0,-293.0,-311.0
1710.0,-329.0,-168.0
-126.0,-320.0,1519.0
-356.0,1532.0,1478.0
-338.0,1293.0,1298.0
1294.0,-392.0,1295.0
-159.0,160.0,1296.0
