OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-848.0,1933.0,1922.0
-338.0,1453.0,-105.0
-470.0,1157.0,1140.0
-266.0,-413.0,-155.0
-230.0,1230.0,-403.0
-136.0,-356.0,1305.0
-338.0,1296.0,1093.0
-151.0,218.0,1903.0
-221.0,1143.0,1473.0
-117.0,1368.0,927.0
-374.0,-129.0,1228.0
-197.0,44.0,1192.0
-101.0,1489.0,187.0
-338.0,1210.0,1448.0
-1094.0,1399.0,1247.0
-302.0,-320.0,-295.0
-374.0,-329.0,982.0
6.0,-311.0,1420.0
-392.0,-356.0,-311.0
-311.0,-356.0,-128.0
0.0,-293.0,-132.0
-604.0,-177.0,1361.0
-329.0,-320.0,-364.0
-456.0,-47.0,-81.0
-240.0,-239.0,-100.0
-293.0,-320.0,-257.0
-75.0,55.0,1335.0
-320.0,488.0,1412.0
-447.0,-239.0,1267.0
-111.0,1161.0,39.0
-392.0,1170.0,1511.0
-91.0,1427.0,-329.0
-118.0,402.0,114.0
-382.0,193.0,-338.0
-320.0,-329.0,1420.0
-329.0,-311.0,1610.0
159.0,1299.0,1419.0
-356.0,1279.0,-218.0
-15.0,111.0,1168.0
-374.0,1676.0,1373.0
1338.0,1429.0,167.0
-311.0,1232.0,-293.0
16.0,1269.0,1175.0
1296.0,1389.0,1347.0
-212.0,1268.0,1256.0
-320.0,251.0,-87.0
-320.0,1299.0,-15.0
-320.0,1239.0,-266.0
-338.0,1492.0,1262.0
1532.0,1120.0,3.0
1347.0,30.0,1274.0
-329.0,1348.0,-87.0
1710.0,1532.0,-338.0
-374.0,1334.0,-320.0
-293.0,1532.0,1385.0
-338.0,1332.0,84.0
-392.0,1526.0,329.0
-225.0,1327.0,-193.0
-392.0,172.0,185.0
-329.0,1747.0,1216.0
1316.0,1332.0,415.0
3.0,-392.0,39.0
-392.0,-374.0,1016.0
-338.0,1532.0,-356.0
-17.0,1929.0,-176.0
-105.0,1330.0,66.0
-248.0,1521.0,-374.0
-320.0,261.0,1698.0
-320.0,1527.0,91.0
-184.0,-159.0,1293.0
-230.0,-302.0,1718.0
-230.0,270.0,1498.0
-329.0,1294.0,1730.0
-293.0,-134.0,1714.0
-225.0,-392.0,-159.0
-449.0,209.0,-87.0
-692.0,-329.0,-38.0
39.0,-203.0,3.0
-293.0,1325.0,-150.0
-284.0,-45.0,-293.0
12.0,-311.0,-356.0
111.0,-311.0,-356.0
-6.0,-302.0,-293.0
-221.0,3.0,-105.0
-202.0,1708.0,-338.0
-155.0,1498.0,-356.0
30.0,1519.0,-203.0
-293.0,-1.0,3.0
-320.0,-293.0,1495.0
-87.0,1260.0,1488.0
-329.0,1290.0,-150.0
1492.0,1318.0,-374.0
204.0,-239.0,-45.0
-374.0,1505.0,-212.0
84.0,-374.0,171.0
-329.0,1919.0,1497.0
252.0,-329.0,1308.0
142.0,190.0,-320.0
-338.0,1292.0,-293.0
-374.0,-320.0,1502.0
57.0,20.0,1292.0
-356.0,1296.0,1303.0
-114.0,-320.0,1488.0
-186.0,1302.0,-15.0
-33.0,1671.0,-15.0
383.0,21.0,1495.0
171.0,1485.0,1296.0
-356.0,1304.0,-215.0
11.0,1287.0,-105.0
-374.0,1304.0,-159.0
-338.0,1291.0,1500.0
-375.0,-311.0,1293.0
-392.0,-141.0,3.0
163.0,-356.0,-338.0
-302.0,-401.0,-338.0
-338.0,-159.0,-105.0
1525.0,1295.0,-293.0
-230.0,-320.0,388.0
1287.0,-320.0,1487.0
1734.0,-329.0,1506.0
-338.0,-45.0,1484.0
1697.0,-293.0,201.0
1728.0,-230.0,-374.0
-203.0,-356.0,183.0
-325.0,184.0,-302.0
-311.0,1296.0,-251.0
-356.0,-401.0,-356.0
-171.0,-72.0,192.0
-215.0,-142.0,-329.0
1493.0,-123.0,1514.0
-293.0,1485.0,1271.0
-34.0,1498.0,6.0
1524.0,-302.0,-150.0
-212.0,1316.0,-115.0
-87.0,-186.0,1473.0
-320.0,1268.0,1721.0
-203.0,-293.0,254.0
-191.0,-320.0,-320.0
72.0,-87.0,1703.0
-221.0,1288.0,1491.0
