OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-248.0,-1366.0,-301.0
-311.0,-134.0,-1079.0
-439.0,-320.0,-975.0
-374.0,1781.0,-271.0
-338.0,-338.0,-305.0
-272.0,-356.0,-226.0
-132.0,1259.0,1169.0
-403.0,-155.0,1207.0
-160.0,1310.0,-150.0
-356.0,1097.0,1023.0
0.0,1184.0,-161.0
79.0,1220.0,-230.0
-392.0,1143.0,-356.0
-392.0,-374.0,-320.0
-152.0,223.0,1461.0
-293.0,1268.0,1048.0
-356.0,1121.0,1507.0
-194.0,1373.0,1435.0
-172.0,1356.0,1112.0
-157.0,-50.0,-45.0
-356.0,1203.0,1186.0
-356.0,1157.0,-329.0
-248.0,-204.0,-150.0
-198.0,-392.0,-93.0
-144.0,1199.0,35.0
-215.0,1262.0,1099.0
-374.0,-97.0,1238.0
1529.0,1305.0,1023.0
-311.0,1161.0,-56.0
-374.0,1356.0,1294.0
-203.0,1470.0,1387.0
-288.0,1442.0,1273.0
-320.0,1099.0,1533.0
1321.0,1265.0,1096.0
-364.0,-392.0,1226.0
-50.0,177.0,1211.0
-577.0,-186.0,1410.0
-242.0,1734.0,38.0
-302.0,494.0,1256.0
-209.0,1332.0,1209.0
-2692.0,-356.0,62.0
-212.0,1133.0,1200.0
-73.0,-329.0,-71.0
-329.0,-150.0,-45.0
-356.0,281.0,1393.0
-302.0,1332.0,1210.0
-203.0,62.0,1179.0
-293.0,-236.0,1527.0
-311.0,1335.0,-329.0
-660.0,1534.0,-87.0
-320.0,-356.0,1299.0
-356.0,-329.0,-86.0
-838.0,-329.0,1492.0
-356.0,-320.0,-293.0
-95.0,-63.0,1185.0
-266.0,84.0,1372.0
-329.0,-105.0,-338.0
-4873.0,139.0,1265.0
-400.0,48.0,-162.0
-356.0,1533.0,82.0
-158.0,30.0,1419.0
-202.0,1324.0,47.0
-213.0,677.0,1417.0
-275.0,-329.0,-188.0
-232.0,-392.0,-242.0
-258.0,-71.0,1266.0
-302.0,-239.0,1591.0
-24.0,1286.0,1266.0
-212.0,-302.0,1178.0
-356.0,-392.0,1483.0
-354.0,-338.0,-183.0
145.0,-72.0,-302.0
-105.0,-320.0,-293.0
-311.0,-320.0,202.0
-320.0,-87.0,1483.0
-89.0,1519.0,1310.0
-293.0,-392.0,1289.0
-221.0,-123.0,1312.0
-311.0,-168.0,1275.0
-214.0,1296.0,367.0
-338.0,53.0,-239.0
-266.0,-129.0,1696.0
-336.0,163.0,-392.0
-197.0,1332.0,-311.0
-329.0,143.0,1305.0
-338.0,1547.0,-392.0
-102.0,-392.0,-356.0
-221.0,-338.0,-221.0
