OS-lambda-0.9,OS-lambda-0.45,OS-lambda-0.0
-443.0,-338.0,-392.0
-198.0,78.0,-392.0
-311.0,-311.0,-293.0
-81.0,-374.0,-66.0
-311.0,-320.0,-230.0
-368.0,-239.0,-374.0
-134.0,1334.0,-293.0
-3.0,162.0,1499.0
-293.0,1292.0,1268.0
16.0,1295.0,-15.0
-150.0,1535.0,-374.0
-308.0,1731.0,1295.0
-392.0,1498.0,1524.0
-320.0,-293.0,-356.0
-140.0,-285.0,1493.0
40.0,1534.0,1281.0
-266.0,-320.0,1487.0
1327.0,-221.0,1297.0
66.0,-238.0,1282.0
1532.0,1503.0,111.0
1332.0,1530.0,-356.0
-302.0,1528.0,1710.0
-108.0,1526.0,1296.0
-161.0,1725.0,-356.0
136.0,1308.0,1489.0
1338.0,1519.0,1479.0
-401.0,-88.0,-195.0
-356.0,80.0,1295.0
-221.0,-221.0,1289.0
-124.0,-320.0,1323.0
437.0,-293.0,1301.0
-239.0,-356.0,1739.0
-138.0,1328.0,-141.0
-356.0,1286.0,1296.0
-392.0,169.0,1912.0
1338.0,-130.0,1519.0
1330.0,-401.0,1249.0
-132.0,-123.0,1679.0
-374.0,126.0,1298.0
1532.0,-338.0,1507.0
-377.0,1290.0,1333.0
-212.0,97.0,1268.0
-114.0,-302.0,-356.0
-311.0,476.0,-42.0
-338.0,1290.0,34.0
-87.0,1512.0,-356.0
-45.0,1496.0,161.0
-320.0,1489.0,-293.0
-266.0,-192.0,-183.0
229.0,-392.0,21.0
-770.0,-221.0,1286.0
-401.0,1293.0,1292.0
-374.0,-392.0,1296.0
1532.0,1308.0,11.0
1540.0,1297.0,1291.0
-356.0,1317.0,1291.0
-303.0,20.0,1321.0
-374.0,-320.0,422.0
-392.0,1522.0,1474.0
-73.0,1522.0,1459.0
-374.0,1497.0,1317.0
-320.0,-329.0,1487.0
-87.0,210.0,-392.0
1294.0,16.0,1317.0
21.0,1525.0,1312.0
1530.0,1727.0,-36.0
39.0,1321.0,-15.0
139.0,-237.0,-152.0
402.0,-374.0,-27.0
30.0,-18.0,59.0
1717.0,-195.0,1521.0
-139.0,-87.0,1320.0
-311.0,1739.0,-320.0
-320.0,1296.0,1310.0
-69.0,-338.0,1497.0
-257.0,195.0,1292.0
1732.0,-150.0,1497.0
-374.0,-123.0,-302.0
-329.0,119.0,-329.0
-320.0,1522.0,-87.0
-136.0,-338.0,1290.0
-698.0,-15.0,92.0
1932.0,-329.0,1522.0
3.0,-356.0,1303.0
-293.0,1734.0,1290.0
-293.0,1744.0,111.0
102.0,1280.0,1295.0
-320.0,-105.0,1461.0
1329.0,-329.0,1483.0
-392.0,1498.0,-356.0
-356.0,1293.0,-356.0
-159.0,-87.0,-392.0
-221.0,-392.0,1502.0
-293.0,1492.0,-320.0
-15.0,1495.0,1329.0
-177.0,1265.0,1328.0
-444.0,1293.0,1296.0
-87.0,-230.0,1274.0
-356.0,-266.0,-374.0
-15.0,1295.0,1295.0
91.0,1496.0,1485.0
-230.0,1500.0,1689.0
-105.0,1291.0,1516.0
-338.0,1287.0,1283.0
-105.0,-260.0,1292.0
-374.0,-105.0,1294.0
-302.0,-150.0,-374.0
-90.0,1489.0,1328.0
-218.0,1339.0,1303.0
-127.0,1314.0,-392.0
-231.0,1268.0,40.0
-329.0,-374.0,1534.0
-266.0,-221.0,1280.0
-93.0,-320.0,1729.0
-320.0,1297.0,1537.0
-239.0,-147.0,-392.0
1512.0,1514.0,1529.0
-212.0,-159.0,-221.0
1524.0,1295.0,1511.0
-126.0,1296.0,1294.0
111.0,1514.0,-374.0
-230.0,-320.0,1495.0
-392.0,84.0,-186.0
-387.0,-311.0,145.0
111.0,-329.0,177.0
-230.0,-30.0,-248.0
-204.0,-123.0,-69.0
-37.0,-266.0,-320.0
-374.0,-329.0,-257.0
-302.0,-329.0,1694.0
1275.0,-203.0,1288.0
1502.0,60.0,1267.0
-105.0,-329.0,1296.0
-186.0,-374.0,1292.0
1494.0,-356.0,-216.0
-212.0,-150.0,1507.0
1494.0,-27.0,1294.0
1296.0,-356.0,1288.0
237.0,1525.0,-320.0
-374.0,-329.0,1300.0
-320.0,-193.0,1743.0
421.0,111.0,1719.0
-231.0,-194.0,1884.0
-257.0,-254.0,1487.0
-356.0,-195.0,-329.0
-230.0,-31.0,-374.0
-95.0,1295.0,89.0
-126.0,1317.0,1294.0
-320.0,-87.0,-203.0
1297.0,-159.0,-87.0
-302.0,21.0,-356.0
-338.0,-150.0,66.0
1545.0,136.0,-277.0
-87.0,460.0,1317.0
-236.0,1287.0,1512.0
-27.0,1317.0,-311.0
-329.0,163.0,-135.0
137.0,-374.0,1288.0
-320.0,1288.0,1313.0
66.0,1298.0,1495.0
-392.0,-203.0,1298.0
1301.0,-15.0,1280.0
-356.0,-320.0,1499.0
35.0,227.0,1512.0
-392.0,1297.0,84.0
-36.0,1319.0,1295.0
-329.0,1491.0,1316.0
-27.0,161.0,243.0
-15.0,1290.0,-374.0
-27.0,12.0,-329.0
1296.0,1281.0,-38.0
1279.0,1261.0,1483.0
1332.0,-230.0,1292.0
-356.0,1327.0,1296.0
-123.0,108.0,1296.0
355.0,128.0,1512.0
82.0,-401.0,152.0
-356.0,-338.0,-239.0
-328.0,-356.0,-186.0
-392.0,64.0,-356.0
-303.0,-38.0,-356.0
-142.0,-356.0,-356.0
-152.0,-203.0,-329.0
-132.0,1702.0,1293.0
145.0,156.0,1290.0
-356.0,-338.0,-401.0
1296.0,-114.0,1289.0
1296.0,-141.0,57.0
-320.0,-293.0,-221.0
1291.0,1289.0,-320.0
-145.0,1296.0,1285.0
158.0,-338.0,1478.0
-374.0,-356.0,1293.0
-192.0,-257.0,58.0
1295.0,-356.0,1294.0
-338.0,1294.0,1294.0
-87.0,1293.0,-356.0
-266.0,-81.0,1293.0
-69.0,-221.0,1303.0
-311.0,-159.0,1303.0
-186.0,1501.0,1287.0
-36.0,-320.0,1257.0
-169.0,1499.0,1315.0
-338.0,1289.0,1298.0
-329.0,1477.0,169.0
-320.0,1499.0,-359.0
-356.0,-224.0,1504.0
-392.0,1279.0,1466.0
-230.0,-285.0,-159.0
-212.0,-150.0,-120.0
-356.0,-295.0,-320.0
-311.0,1294.0,1295.0
240.0,1481.0,-275.0
1289.0,-320.0,30.0
-293.0,-87.0,-167.0
1498.0,1284.0,249.0
-27.0,432.0,-69.0
-392.0,-356.0,1729.0
258.0,1688.0,1885.0
57.0,1486.0,-195.0
-338.0,1278.0,1284.0
-329.0,1498.0,1295.0
-320.0,-213.0,1522.0
-302.0,1296.0,1700.0
-293.0,1291.0,-17.0
-69.0,1292.0,1685.0
